Timestamp,LNG_before_optimized,Delta,311F003.PNT,final_LNG_optimized,315FC005.MEAS,315FC011.MEAS,315FC012.MEAS,315FC013.MEAS,315FC020.MEAS,315FC021.MEAS,315FC022.MEAS,315FC026.MEAS,315FC750.MEAS,315FC031.MEAS,315FC751.MEAS,312FQ011.MEAS,314FC753.MEAS
2022-01-23 10:00:00,8582.789,551.943597,9389.473796,8896.366721844512,15.75592295,0.0,26.66805077,20.8454628,0.0,0.177859704,0.0,0.0,78.96326457,37.6479009,221.9224116,0.575578132,0.500684023
2022-01-23 11:00:00,8001.716,425.39595,8653.249512,8229.841658990714,17.27057139,0.0,32.10634836,24.38346424,0.0,0.17862305,0.0,0.0,37.87871841,41.11736743,171.0154928,0.450225021,0.500684023
2022-01-23 12:00:00,7522.6504,358.0585337,8260.658366,7717.182722951746,16.22326072,0.0,23.86896912,0.008942058,0.0,0.17862305,0.0,0.0,52.10842768,41.69648616,155.6914266,0.41464687,0.500684023
2022-01-23 13:00:00,7479.5864,371.8780163,8154.049967,7756.215126210831,16.84178845,0.0,14.5748992,0.009160156,0.0,0.17633301,0.0,0.0,53.42156665,45.36903699,117.1246084,0.323226571,0.500684023
2022-01-23 14:00:00,7055.3813,344.3691437,7701.61377,7204.786241389699,17.1641326,0.0,6.274707317,0.007633464,0.0,0.17862305,0.0,0.0,53.26668739,40.63913727,189.8248469,0.354726553,0.500684023
2022-01-23 15:00:00,7249.3784,544.3087646,8042.119141,7593.160033065064,14.36905607,0.0,24.20200602,0.008069662,0.0,0.179386397,0.0,0.0,85.95529811,46.58492215,135.734499,1.11637971,0.500684023
2022-01-23 16:00:00,7150.7764,360.5361196,7870.505371,7395.879663161511,16.18924999,0.0,38.901004,0.008069662,0.0,0.17862305,0.0,0.0,29.38036308,43.38011932,171.3213399,0.881282806,0.500684023
2022-01-23 17:00:00,7100.7056,399.592052,7829.958415,7305.309825794156,14.71494659,0.0,11.02555733,0.003489583,0.0,0.179386397,0.0,0.0,30.42787733,46.17875226,126.9275475,0.0,0.500684023
2022-01-23 18:00:00,7173.36,439.1662676,7930.960205,7497.615304934955,15.65347783,0.0,11.28814814,0.005670573,0.0,0.180149744,0.0,0.0,53.26585515,41.97294235,160.9226735,0.321637511,0.500684023
2022-01-23 19:00:00,7164.973,284.240819,7802.696859,7373.094762189205,15.05505403,0.0,41.06519953,0.00414388,0.0,0.17862305,0.0,0.0,54.3050429,43.01325734,153.7646154,1.128501647,0.500684023
2022-01-23 20:00:00,7242.386,393.7812901,7875.787272,7531.384394775954,15.66931264,0.0,24.60112715,0.006761068,0.0,0.177859704,0.0,0.0,51.79200808,44.54490598,139.7596588,0.628143754,0.500684023
2022-01-23 21:00:00,6992.3394,391.7521207,7645.099854,7298.284793257589,16.30436325,0.0,31.60973676,0.006761068,0.0,0.177859704,0.0,0.0,54.40413221,40.66403008,164.0622152,0.57367968,0.500684023
2022-01-23 22:00:00,6744.856,315.0098028,7421.27889,6927.203430945085,17.85426203,0.0,42.1559124,0.008287761,0.0,0.177859704,0.0,0.0,51.38649114,40.48715146,158.2844467,1.266693782,0.500684023
2022-01-23 23:00:00,7234.894,397.266985,8026.111735,7473.970122496669,16.25906197,0.0,24.09470097,0.005888672,0.0,0.177096357,0.0,0.0,51.98269272,42.13934008,159.582283,5.63e-05,0.500684023
2022-01-24 00:00:00,7795.2417,429.3056643,8680.226725,8080.3949215920575,15.8527228,0.0,22.45852264,0.00850586,0.0,0.177096357,0.0,0.0,52.46981112,42.57564354,163.5117009,0.0,0.500684023
2022-01-24 01:00:00,7978.8994,400.3698001,8731.905762,8193.098291472625,16.98815854,0.0,38.10646788,0.005452474,0.0,0.17633301,0.0,0.0,52.82286898,40.56576411,176.3238678,0.332985938,0.500684023
2022-01-24 02:00:00,8121.736,165.7265317,8809.505697,8229.630979075564,17.30499522,0.0,45.02413177,0.007633464,0.0,0.177096357,0.0,76.03845851,20.79457531,40.130771,196.9589691,0.966768788,0.500684023
2022-01-24 03:00:00,8529.211,238.368808,9229.805013,8693.43740340667,16.25052436,0.0,43.75043297,0.006542969,0.0,0.175569663,0.0,100.8800379,-0.061618492,40.39281527,164.4212494,0.569348454,0.500684023
2022-01-24 04:00:00,8802.104,359.7880914,9557.55306,9007.030825105852,16.43586222,0.0,35.74707413,0.004580078,0.0,0.17633301,0.0,34.12692515,47.41043275,40.40460714,192.7662582,0.537426558,0.500684023
2022-01-24 05:00:00,8938.716,376.0737393,9793.969076,9141.409882394035,15.60583512,0.0,47.48188972,5.400784652,0.0,0.17404297,0.0,0.0,62.12226359,40.02857335,200.686264,0.688781257,0.500684023
2022-01-24 06:00:00,9147.907,419.1531677,10003.56999,9370.421875,15.55296024,0.0,32.97590844,7.511546472,0.0,0.17633301,0.0,24.71486473,40.07866549,40.16483688,191.3008728,0.42728908,0.500684023
2022-01-24 07:00:00,9324.723,317.3608413,10165.59554,9493.0419921875,15.81127691,0.0,46.33992306,9.257646923,0.0,0.174806317,0.0,113.3294551,-0.050793622,38.58732986,181.4407552,2.81e-05,0.500684023
2022-01-24 08:00:00,9444.619,487.7101957,10352.89176,9603.037109375,14.91006056,0.0,31.97614336,6.650273577,0.0,0.173279623,0.0,100.2838643,-0.053291668,41.04006449,169.8625997,0.0,0.500684023
2022-01-24 09:00:00,9553.151,279.7678566,10354.72005,9663.193359375,14.78599723,0.0,46.61690839,10.74224632,0.0,0.172516276,0.0,100.2518044,-0.06078581,37.97283618,195.428421,0.741600032,0.500684023
2022-01-24 10:00:00,9442.631,334.8564035,10276.71387,9575.064453125,15.57306337,0.0,42.09113757,14.40151072,0.0,0.174806317,0.0,80.17579524,15.60613208,37.97676722,195.6863937,0.739532831,0.500684023
2022-01-24 11:00:00,9076.589,510.3613378,9925.238932,9342.95703125,16.20976655,0.0,37.75293032,0.008069662,0.0,0.177096357,0.0,0.0,64.49790637,39.13369179,206.2951635,0.317910953,0.500684023
2022-01-24 12:00:00,8938.784,503.1595121,9848.654297,9210.4892578125,16.40281582,0.0,25.13634189,5.261637421,0.0,0.179386397,0.0,0.0,65.95510038,37.19194412,195.1398671,0.558225036,0.500684023
2022-01-24 13:00:00,8873.592,448.8418002,9809.08252,9151.9248046875,15.17030493,0.0,29.49199613,4.367431863,0.0,0.181676437,0.0,0.0,68.28328196,38.004282,198.2395198,0.892167209,0.500684023
2022-01-24 14:00:00,8932.347,514.554127,9863.849609,9205.654296875,16.5964152,0.0,25.74592813,0.009814453,0.0,0.181676437,0.0,0.0,79.18975449,29.69223722,201.242101,0.694814086,0.500684023
2022-01-24 15:00:00,8935.147,453.4535011,9900.252441,9206.947265625,14.44878117,0.0,52.6874752,7.250263767,0.0,0.182439784,0.0,0.0,82.96014023,34.97111893,233.1987127,0.666056267,0.500684023
2022-01-24 16:00:00,8906.862,423.2263406,9817.777018,9159.919921875,15.09952943,0.0,30.5061566,1.923851026,0.0,0.183203131,0.0,0.0,76.87906011,33.93342304,218.0528361,0.741628157,0.500684023
2022-01-24 17:00:00,8882.962,454.1066367,9779.870931,9122.846382551228,15.285556,0.0,41.27479347,14.10838572,0.0,0.182439784,0.0,0.0,65.93012015,36.9220384,186.3767955,1.035956299,1.014745524
2022-01-24 18:00:00,8356.534,372.8676815,9185.845052,8595.754366001796,18.06493568,0.0,21.97434298,0.009160157,0.0,0.181676437,0.0,0.0,57.33517395,41.33355331,204.1755377,0.0,76.43725141
2022-01-24 19:00:00,8040.359,226.4135128,8797.64209,8166.950667266287,15.56672986,0.0,44.50745583,0.009814453,0.0,0.179386397,0.0,0.0,60.0647068,38.23750114,220.096667,0.328682819,83.9993515
2022-01-24 20:00:00,8117.398,433.5238933,8844.567871,8370.480103228234,15.7387112,0.0,21.76584053,0.011123047,0.0,7.060190712,0.0,0.0,28.98983441,42.10265414,144.2249666,0.0,42.6523662
2022-01-24 21:00:00,8189.86,420.2307975,8954.426758,8468.229416112454,14.84520642,0.0,38.32653109,0.008942058,0.0,0.17862305,0.0,0.0,59.03551102,38.54278278,185.3542137,0.0,87.56682923
2022-01-24 22:00:00,8119.891,410.8645091,8897.100423,8335.568286501142,16.72474702,0.0,54.55941836,6.725735912,0.0,0.172516276,0.0,0.0,64.39465459,39.14941406,172.4250323,0.218770325,14.17657897
2022-01-24 23:00:00,8160.3486,452.3736222,8833.55778,8437.984790825036,16.64901447,0.0,42.16092889,1.934319719,0.0,0.169462889,0.0,0.0,42.46013641,44.20555878,133.395462,1.127235969,0.500170112
2022-01-25 00:00:00,8162.0493,463.8191293,8896.165527,8467.222121671943,14.75900888,0.0,48.28711065,0.011559245,0.0,0.177859704,0.0,0.0,62.4195315,44.09287961,156.8629405,0.951890628,0.500170112
2022-01-25 01:00:00,8148.907,472.5252765,8903.966471,8406.563742269054,15.46690051,0.0,41.17054113,0.00850586,0.0,0.175569663,0.0,0.0,76.45605787,43.9579277,143.7435989,0.000253125,0.500170112
2022-01-25 02:00:00,8166.9536,443.0835261,8942.563151,8436.098429423793,15.42986043,0.0,42.9729112,0.01046875,0.0,0.175569663,0.0,0.0,74.27942785,46.8391037,150.8378296,0.3224672,0.500170112
2022-01-25 03:00:00,8296.176,519.6320433,9167.237467,8654.147950766677,15.17250808,0.0,41.77227656,0.006542969,0.0,0.17404297,0.0,0.0,72.04867172,45.34545199,150.7700119,0.420328134,13.53507549
2022-01-25 04:00:00,8271.623,457.8654785,9227.164225,8582.800124102145,16.10084979,0.0,53.18539492,0.009814453,0.0,0.17404297,0.0,0.0,94.32958476,45.31269646,170.6830571,0.35579534,69.25249137
2022-01-25 05:00:00,8459.183,440.7236998,9357.458984,8710.659161997133,15.70538886,0.0,50.80898921,0.005452474,0.0,0.17404297,0.0,0.0,95.34462484,46.73952738,212.1553777,0.913021928,0.500675619
2022-01-25 06:00:00,8723.595,549.0446005,9561.453776,8998.910977403906,15.83922863,0.0,54.0340182,0.010686849,0.0,0.172516276,0.0,0.0,99.84610367,47.94362068,202.353775,0.930881288,0.500675619
2022-01-25 07:00:00,8654.187,443.7956212,9552.271159,8974.501953125,15.94194937,0.0,67.08397039,0.00828776,0.0,0.170226236,0.0,0.0,109.2221069,45.15415955,266.2005183,0.646931274,0.500675619
2022-01-25 08:00:00,8591.145,498.5954383,9439.36556,8940.808537864368,16.52770535,0.0,45.61539809,0.007851563,0.0,0.17175293,0.0,0.0,100.4464671,46.6098156,206.6129735,0.670710956,0.500675619
2022-01-25 09:00:00,8193.647,525.8411766,9158.908691,8578.9033203125,16.17134984,0.0,56.97879028,0.011123047,0.0,0.172516276,0.0,0.0,101.4423567,46.33991051,222.7428716,0.310134378,0.500675619
2022-01-25 10:00:00,7935.8306,508.3947453,8879.467611,8100.307989829345,16.70381737,0.0,54.58253733,0.012867839,0.0,0.17404297,0.0,0.0,94.50278346,46.00973384,229.1283442,0.779189085,0.500675619
2022-01-25 11:00:00,7602.8145,518.3913354,8520.841797,7986.257169399202,16.07771699,0.0,45.77242947,0.007415365,0.0,0.180149744,0.0,0.0,91.54842631,44.38636971,196.740888,0.000225,0.500675619
2022-01-25 12:00:00,7529.83,515.4055928,8474.810221,7853.136768757769,15.18214703,0.0,31.10440191,0.012867839,0.0,0.180913091,0.0,0.0,90.77402878,45.27338918,193.835378,0.341282826,0.500675619
2022-01-25 13:00:00,7429.9434,421.400106,8165.91333,7688.414714692044,15.40893094,0.0,24.06525755,2.021559232,0.0,0.179386397,0.0,0.0,79.99246089,46.19840622,154.566452,1.336035987,0.500675619
2022-01-25 14:00:00,7382.139,425.1748427,8153.237386,7647.736176723198,15.67454465,0.0,24.67070071,3.854681168,0.0,0.180149744,0.0,0.0,73.02374077,45.95863533,155.2353185,0.463120331,0.500675619
2022-01-25 15:00:00,7376.4526,479.253559,8196.506836,7622.61503565242,16.03213978,0.0,33.99006891,1.985354939,0.0,0.180913091,0.0,0.0,66.98512967,43.5949955,148.7767118,0.368339062,0.500675619
2022-01-25 16:00:00,7395.39,527.82627,8217.552002,7813.435603086192,15.61106761,0.0,30.297218,0.010250651,0.0,0.180913091,0.0,0.0,68.44149081,42.38435109,128.5923971,0.302582823,0.500675619
2022-01-25 17:00:00,7393.0464,538.7512924,8258.871012,7742.470731057288,15.46125523,0.0,39.32825947,0.010904948,0.0,0.182439784,0.0,0.0,74.1262118,43.5150725,136.1214574,0.375721871,0.500675619
2022-01-25 18:00:00,7510.8926,417.2861305,8417.077311,7751.988111377991,16.31166124,0.0,51.95466328,0.012867839,0.0,0.181676437,0.0,0.0,95.52531687,41.67552058,185.2837397,0.329596877,0.500675619
2022-01-25 19:00:00,7706.334,499.6059039,8572.764648,7985.472265224596,15.46276935,0.0,50.77801895,0.011123047,0.0,0.180913091,0.0,0.0,90.08457057,43.23861504,172.3864695,0.349410927,0.500675619
2022-01-25 20:00:00,7674.456,407.3966835,8556.188477,7958.337812307782,15.89706087,0.0,65.4412473,0.007197266,0.0,0.179386397,0.0,0.0,92.49768321,42.68046125,204.033254,1.367001613,0.500675619
2022-01-25 21:00:00,7834.441,361.3053946,8684.208008,8047.430837748063,14.98441617,0.0,47.65985743,0.008069662,0.0,0.180149744,0.0,0.0,90.32271703,42.92678261,199.1969401,0.355345312,0.500675619
2022-01-25 22:00:00,8057.4106,480.6921256,8961.130208,8321.980827717369,15.75619809,0.0,52.30056763,0.008287761,0.0,0.17633301,0.0,0.0,92.81160482,44.86329015,194.6412074,0.240595321,0.500675619
2022-01-25 23:00:00,8350.758,483.1578288,9353.355469,8671.511595639548,15.42628018,0.0,56.34630394,0.011123047,0.0,0.17633301,0.0,0.0,95.65271505,42.35814667,207.8576228,0.702098467,0.500675619
2022-01-26 00:00:00,8696.803,460.5199155,9757.565918,8965.849609375,15.80150016,0.0,52.01224136,0.007633464,0.0,0.177096357,0.0,96.00912476,20.59639758,45.22753207,220.579361,0.0,0.500675619
2022-01-26 01:00:00,8940.404,492.1428251,9929.220215,9205.298306843495,16.46229998,0.0,50.72044055,0.007197266,0.0,0.171752932,0.0,113.9294446,-0.044964845,44.03260994,210.4333496,0.356934367,0.500675619
2022-01-26 02:00:00,8940.316,393.816495,9963.144857,9211.871763886777,17.35470311,0.0,49.07706515,0.008287761,0.0,0.175569663,0.0,113.6210531,-0.039968751,42.67522113,220.7096761,0.305606257,92.74974208
2022-01-26 03:00:00,8944.85,159.6032453,9972.001953,9048.41099781658,14.85291704,0.0,61.89495977,0.007197266,0.0,0.167172852,0.0,26.30109914,91.41019818,45.87609164,266.7603429,0.741740657,300.2763112
2022-01-26 04:00:00,8918.697,33.10438746,9945.10612,8938.521300366689,17.00826152,0.0,58.45226733,0.005670573,0.0,0.175569663,0.0,0.0,108.0838305,45.59570376,242.000351,0.660389093,433.4186147
2022-01-26 05:00:00,8914.444,106.3514277,9987.846842,8974.286561149464,16.05072896,0.0,62.42384911,0.006106771,0.0,0.17404297,0.0,0.0,113.6669655,43.7142264,270.516894,0.827254711,354.9149882
2022-01-26 06:00:00,8884.046,429.9842327,9987.03418,9152.53515625,16.09878429,0.0,54.18014399,0.00632487,0.0,0.172516276,0.0,0.0,103.5673625,43.06566683,234.8542557,0.376003119,89.93461863
2022-01-26 07:00:00,8888.962,407.1658304,9940.880697,9155.8330078125,15.93602832,0.0,48.80444145,0.006106771,0.0,0.170989583,0.0,3.389257749,96.99749883,44.97334798,227.5020549,0.455976584,84.0006485
2022-01-26 08:00:00,8875.273,343.2565138,9889.0389,9098.281846304548,17.37962596,0.0,55.7652874,0.003271484,0.0,0.17175293,0.0,0.0,104.2609851,46.33859952,224.3385747,0.000365625,84.0006485
2022-01-26 09:00:00,8894.024,400.6360294,9976.308594,9129.393758034397,16.61101071,0.0,61.86006419,0.008723959,0.0,0.172516276,0.0,3.49230957,109.5385272,47.37498474,248.726237,0.775237521,84.0006485
2022-01-26 10:00:00,8891.598,436.9661394,9965.704427,9165.347479259599,15.74917603,0.0,60.70784505,0.005452474,0.0,0.17404297,0.0,0.0,108.3386307,48.05761019,247.1464945,1.162153148,70.08796329
2022-01-26 11:00:00,8904.305,514.8598426,9985.652995,9181.8076171875,16.22270981,0.0,59.08475367,2.011526687,0.0,0.174806317,0.0,0.0,106.3751678,47.0710125,238.0177409,1.266089102,0.500172198
2022-01-26 12:00:00,9035.224,528.5441855,10131.3055,9288.7216796875,14.48086437,0.0,47.74535243,6.033707848,0.0,0.18701986,0.0,0.0,103.6081632,52.47305679,247.0068715,0.812207824,0.500172198
2022-01-26 13:00:00,7306.1255,571.7057859,8196.343913,7695.035239841668,16.63965146,0.0,58.34561602,0.007415365,0.0,0.177859704,0.0,0.0,98.00004832,55.84556643,265.6061198,0.393932811,0.500172198
2022-01-26 14:00:00,6661.443,10.88607119,7382.194417,6670.099923574754,15.86635415,0.0,52.95420869,0.008942058,0.0,0.192363287,0.0,0.0,91.36440086,50.73308245,229.8370972,0.0,0.500172198
2022-01-26 15:00:00,7207.431,444.6602481,8146.493245,7394.299086607876,16.41286723,0.0,40.86912855,0.013740235,0.0,0.180913091,0.0,0.0,67.51055145,49.37700272,143.1438789,0.264684379,0.500172198
2022-01-26 16:00:00,8228.279,558.7226539,9193.523926,8599.19140625,16.32267698,0.0,6.352568639,32.12314192,0.0,0.180149744,0.0,13.70817439,62.10144759,46.23771222,187.3554942,5.63e-05,0.500172198
2022-01-26 17:00:00,9011.484,456.6973644,9923.573242,9254.5634765625,16.45293681,0.0,38.32893054,6.117894071,0.0,0.175569663,0.0,105.9242325,19.2566111,44.98645147,210.4838816,1.050229711,40.75278618
2022-01-26 18:00:00,9025.864,467.7463125,9957.700684,9268.700742548705,17.00853745,0.0,40.10011164,7.949052925,0.0,0.168699545,0.0,0.0,75.99391874,47.2400322,251.3737768,0.800409391,21.35319831
2022-01-26 19:00:00,8982.512,478.077978,9883.960449,9267.7265625,15.40879313,0.0,41.86387825,19.6441733,0.0,0.175569663,0.0,0.0,89.03039424,44.67592812,237.0722834,0.360239064,0.500821352
2022-01-26 20:00:00,8416.124,548.6261944,9411.128906,8741.205145493966,17.07036209,0.0,41.61808014,18.70765686,0.0,0.174806317,0.0,0.0,86.24340566,42.65425618,243.062823,0.351196883,0.500821352
2022-01-26 21:00:00,7929.9126,476.2547298,8919.973796,8171.191654902435,16.41272942,0.0,41.65603002,17.38619518,0.0,0.174806317,0.0,0.0,98.35976537,41.22349548,217.9318288,1.077300019,0.500821352
2022-01-26 22:00:00,7501.538,503.5714782,8367.307699,7814.671980302127,15.83509779,0.0,38.14812565,15.46954133,0.0,0.17633301,0.0,0.0,77.20713679,43.41156451,223.4050878,0.678459369,0.500821352
2022-01-26 23:00:00,7245.9365,433.8858673,8075.475016,7492.119460563277,16.44687796,0.0,6.498694763,0.005452474,0.0,0.174806317,0.0,0.0,72.48832766,40.83436012,178.388972,0.538678133,0.500821352
2022-01-27 00:00:00,7433.181,432.5709906,8221.127441,7722.197912536522,16.85652129,0.0,11.73699554,0.008723958,0.0,0.177096357,0.0,0.0,75.95728175,25.18245538,172.7016195,1.258340664,0.500821352
2022-01-27 01:00:00,7526.543,511.0377547,8331.63623,7748.173284353444,16.17754587,0.0,7.662688891,0.005452474,0.0,0.177096357,0.0,0.0,75.22368876,33.1459802,176.3837051,0.423140645,0.500821352
2022-01-27 02:00:00,7561.903,499.1125699,8391.481445,7913.941295127328,14.69167614,0.0,10.60506219,0.004580078,0.0,0.17633301,0.0,0.0,77.26792399,44.79122798,179.2599589,0.343996893,0.500821352
2022-01-27 03:00:00,7793.7393,538.8779169,8652.599121,8147.49006859171,16.95139376,0.0,1.958964825,0.00218099,0.0,0.17404297,0.0,0.0,77.97403717,21.57672596,197.3711904,0.492201567,0.500821352
2022-01-27 04:00:00,7986.6353,576.8268496,8897.912598,8331.283166267982,15.9990929,0.0,3.81673193,0.009596354,0.0,0.175569663,0.0,0.0,78.2654775,23.94429588,197.9070791,0.034059377,0.500821352
2022-01-27 05:00:00,7955.809,420.0621174,8813.28418,8168.3704928803745,15.56907034,0.0,13.58865611,0.004580078,0.0,0.174806317,0.0,0.0,98.72614797,23.73859119,229.9182154,0.325392198,0.500821352
2022-01-27 06:00:00,7898.9883,481.3008585,8720.245443,8133.829889507611,16.89562702,0.0,3.910950661,0.004798177,0.0,0.166409505,0.0,0.0,88.25766373,23.76479594,194.5787125,0.000140625,0.500821352
2022-01-27 07:00:00,7458.064,396.2508299,8302.952718,7606.572488907862,15.86222363,0.0,0.0,17.73973338,0.0,0.173279623,0.0,0.0,92.68920008,29.09870688,227.8730596,0.741670345,0.500821352
2022-01-27 08:00:00,7535.9834,469.9360972,8325.541829,7922.84874213957,16.18773556,0.0,0.0,7.912194061,0.0,0.172516276,0.0,0.0,87.31007131,29.74071503,207.787145,0.601467215,0.500821352
2022-01-27 09:00:00,7484.9683,459.6998924,8307.503092,7777.155184142077,16.8386213,0.0,0.000218099,32.13993549,0.0,0.17175293,0.0,0.0,69.42738597,29.73416424,196.1451594,0.378914078,0.500821352
2022-01-27 10:00:00,7472.828,421.4258957,8343.78418,7670.730993365239,15.17498652,0.0,15.13846731,40.60828273,0.0,0.174806317,0.0,0.0,96.03241857,33.2560393,215.9318771,0.394832824,0.500821352
2022-01-27 11:00:00,7452.1685,482.7469442,8398.509928,7735.517412228429,15.73100026,4.281936963,25.19828224,48.04916445,0.0,0.17862305,0.0,0.0,88.36175028,44.19769859,181.4899546,0.389474994,0.500821352
2022-01-27 12:00:00,7418.4087,417.4159256,8384.127604,7633.012075256938,15.83840227,0.0,24.94812202,47.19072723,0.0,19.33098323,0.0,0.0,84.53723907,43.68933233,185.5151189,0.820518777,0.500821352
2022-01-27 13:00:00,7675.907,474.7976143,8620.583984,7920.3918016617445,14.81036917,0.0,24.96687889,47.27055105,0.0,13.13566429,0.0,0.0,90.85646566,42.40138435,183.660113,0.34696406,0.500821352
2022-01-27 14:00:00,7959.883,506.7097545,8920.298828,8179.994389204499,15.10806672,0.0,25.04408614,41.24207783,0.0,0.183203131,0.0,0.0,79.94499652,44.19900831,181.0697556,1.563496923,0.500821352
2022-01-27 15:00:00,7957.2476,437.0643037,8956.904785,8227.303045754332,14.52478917,0.0,25.76577536,37.49775473,0.0,0.183203131,0.0,0.0,93.88992818,48.31965446,221.0062154,1.187170336,0.500821352
2022-01-27 16:00:00,8288.4,301.3763049,9228.708171,8461.066277518194,15.55158313,0.0,25.7723182,36.38741302,0.0,43.95348358,0.0,74.29650116,-0.050793622,47.98816808,163.5236689,0.708735974,52.58229758
2022-01-27 17:00:00,8784.697,461.472384,9720.594238,9083.5024934156,16.56777445,0.0,22.6375823,13.97251002,0.0,38.74898783,0.0,94.86563365,-0.064116541,40.16221619,197.853892,1.312270327,0.500162661
2022-01-27 18:00:00,9049.395,416.5268014,9934.826823,9268.23490510897,16.65975475,0.0,10.50146532,21.64239629,0.0,37.18870799,0.0,94.45953242,-0.040801434,32.4830087,220.4078267,0.272798441,62.99339867
2022-01-27 19:00:00,9249.918,351.6978002,10127.03906,9454.4599609375,14.32444286,0.0,6.91133817,18.32314842,0.0,26.78964083,0.0,150.9189186,-0.051626304,33.63207308,229.4793955,0.679331281,62.99931335
2022-01-27 20:00:00,9422.847,435.3794073,10312.01986,9595.330078125,15.54676374,0.0,10.32000685,42.62482452,0.0,0.17862305,0.0,70.45534356,-0.044964845,39.6341966,218.7163773,0.578292191,62.99931335
2022-01-27 21:00:00,9425.316,319.4919889,10284.14909,9572.6826171875,16.81686513,0.0,10.40004905,44.96960767,0.0,0.177096357,0.0,46.18092918,67.92522933,43.09973208,199.6570384,1.211512546,62.99931335
2022-01-27 22:00:00,9519.045,466.4713591,10459.9471,9658.1484375,16.2385451,0.0,10.670928,38.80678431,0.0,0.17633301,0.0,0.0,56.02869501,43.61989021,185.5044785,0.616485948,62.99931335
2022-01-27 23:00:00,9409.735,465.683146,10310.15072,9584.09375,15.734718,0.0,10.39481481,38.32544009,0.0,0.177096357,0.0,0.0,92.84241358,38.52706019,222.397138,0.647212498,62.99931335
2022-01-28 00:00:00,9219.987,436.5715527,10113.99756,9400.9697265625,14.5191439,0.0,10.40113942,36.03343836,0.0,0.17633301,0.0,52.11212921,51.84529925,40.10980733,199.4948069,0.909562533,62.99931335
2022-01-28 01:00:00,9202.758,453.3389469,10143.73779,9383.3720703125,16.03200229,0.0,10.38936218,36.20922597,0.0,0.177859704,0.0,115.8057518,-0.061618491,42.46427536,203.8537369,0.853481268,62.99931335
2022-01-28 02:00:00,8994.973,470.8649833,9897.814779,9211.837801776925,17.49088383,0.0,10.36188189,36.68795363,0.0,0.17862305,0.0,93.63053767,-0.069112632,39.63550631,213.5183767,0.61723129,62.99931335
2022-01-28 03:00:00,8764.107,301.8020784,9548.655436,8966.721946624732,15.69547478,0.0,10.34574238,32.50961367,0.0,0.177096357,0.0,105.6112595,-0.059120444,41.15798442,207.3589605,0.382879717,62.99931335
2022-01-28 04:00:00,8736.006,291.6110878,9500.510905,8913.165318609948,17.35511605,0.0,10.38434601,40.01156457,0.0,0.175569663,0.0,57.87921047,58.29692151,42.2716713,209.5929464,1.564017259,62.99931335
2022-01-28 05:00:00,8543.17,377.4483797,9362.700033,8761.922973988592,15.57581758,0.0,10.3426892,36.31369591,0.0,0.177859704,0.0,0.0,46.77343114,42.01224836,212.2138901,0.815526565,62.99931335
2022-01-28 06:00:00,8549.565,322.5404115,9308.745605,8768.347697056966,16.26002534,0.0,10.34705114,29.38600032,0.0,0.177096357,0.0,0.0,71.62566884,39.99057643,202.3138809,0.501089076,62.99931335
2022-01-28 07:00:00,8574.503,329.3525743,9310.898926,8759.299073039234,16.1928304,0.0,10.46678734,34.40118599,0.0,0.169462892,0.0,0.0,70.90539805,43.45611254,186.3807831,0.000421875,62.99931335
2022-01-28 08:00:00,8560.572,420.5994758,9416.532389,8816.347261910254,14.68286355,0.0,10.46198924,31.62783972,0.0,0.174806317,0.0,0.0,75.55176671,45.26290766,194.8898697,0.000632813,62.99931335
2022-01-28 09:00:00,8555.999,468.658542,9473.615072,8867.824984142204,16.23413897,0.0,10.47136736,31.21236134,0.0,0.172516276,0.0,0.0,70.94536591,45.17905362,209.3775279,0.596981267,62.99931335
2022-01-28 10:00:00,8553.924,446.3353395,9474.061849,8705.641501350216,15.54442294,0.0,10.0321161,48.17064603,0.0,0.177096357,0.0,0.0,72.81973394,43.85704041,213.5968348,1.017098452,62.99931335
2022-01-28 11:00:00,8115.928,551.7882504,9077.286458,8362.171849021097,14.60685555,0.0,14.45429055,26.74067783,0.0,0.17862305,0.0,0.0,72.19772148,38.4274826,229.7972107,1.720462541,56.42623456
2022-01-28 12:00:00,7574.7236,388.7027639,8498.984049,7756.077857687913,15.39130576,0.0,14.20478535,37.31324323,0.0,0.180913091,0.0,0.0,75.39771779,34.18367577,206.4893087,0.396464088,52.49934387
2022-01-28 13:00:00,7578.7803,507.8042191,8520.638835,7900.873865235286,15.31254403,0.0,20.14558347,17.36242263,0.0,0.180149744,0.0,0.0,74.5408872,40.01809184,178.5764694,0.624009401,52.49934387
2022-01-28 14:00:00,7341.5957,417.0045073,8144.868001,7553.635802059243,15.25526253,0.0,41.57097085,14.33280961,0.0,11.36241054,0.0,0.0,69.63888741,46.79979706,147.9442863,0.000253125,52.49934387
2022-01-28 15:00:00,7102.3965,451.2956838,8038.868978,7392.269588696179,14.67487717,0.0,35.65721774,17.06297239,0.0,0.17175293,0.0,3.014454842,73.21609116,48.18339094,136.9272855,0.358453142,52.49934387
2022-01-28 16:00:00,7198.8535,392.7766995,8036.106283,7410.098125451255,17.9860363,0.0,44.17943446,15.90421247,0.0,0.17175293,0.0,2.496142546,60.6842219,49.77793185,110.6779696,0.000632813,52.49934387
